Categoria;Producto;Precio;URL de la imagen;Fecha y hora;Página
limpieza/cuidado-para-la-ropa;Quitamanchas Trenet Oxi Spumator Gatillo 500 Ml;3450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/789129-500-auto?v=638260689743330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:18;3
limpieza/cuidado-para-la-ropa;Jabón Líquido Para Ropa Para Diluir Concentrado Rinde 800ml X200ml;1250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715921-500-auto?v=637963043036730000&width=500&height=auto&aspect=true;29/05/2024, 09:27:18;3
limpieza/cuidado-para-la-ropa;Quitamanchas Vanish Polvo Rosa Pote 450g;7200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/720244-500-auto?v=637992095893830000&width=500&height=auto&aspect=true;29/05/2024, 09:27:18;3
limpieza/cuidado-para-la-ropa;Detergente Liquido Zorro Blue Power Dp 3lt;6350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/789212-500-auto?v=638261246595900000&width=500&height=auto&aspect=true;29/05/2024, 09:27:18;3

limpieza/limpieza-de-cocina;Detergente Líquido Magistral Limón Ultra 300 Ml;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/790597-500-auto?v=638277105713630000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Abrillantador Para Lavavajillas Finish 400ml;10750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/820738-500-auto?v=638500990127270000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Inodoro Pato Destructor De Sarro Marina 500ml;3900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/673275-500-auto?v=637709891672330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Procenex Vidrios Repuesto 820ml;1900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/720285-500-auto?v=637992096046670000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Cif Vidrios Bioactive 500ml;2150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/784130-500-auto?v=638216841842200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Lavavajilla Magistral Ultra Limon 1400ml;6550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/755233-500-auto?v=638023198617030000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Escarbadientes Ideal 50 U - Pack 2 U;1700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/191907-500-auto?v=636383526140400000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Para Baño Cif Expert 450 Ml Doypack;1250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802872-500-auto?v=638375620162230000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Multisuperficies Blem Citrus Repuesto 450ml;1550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/711267-500-auto?v=637938633946700000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Detergente Para Lavavajillas Finish Tabletas 13 Unid.;7800.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/820740-500-auto?v=638500990135030000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Tabletas Lavavajillas SUN 3 en 1;9500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/815430-500-auto?v=638464596534070000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador De Baño Antibacterial Lysoform En Crema 450ml;3100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/786285-500-auto?v=638234014023230000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Inodoro Pato Destructor De Sarro Citrus 500ml;3900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/673274-500-auto?v=637709891636770000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Detergente Lavavajillas Cremoso Jumbo Home Care 750 Ml;1600.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/187233-500-auto?v=636383487898570000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Lavavajilla Ala Oceano Concentrado Botella 500ml;1850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/806756-500-auto?v=638403359153070000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Toallitas Desinfectantes Lysol Frescura Marina 36 Unid.;2450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/820749-500-auto?v=638500990169370000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Finish Limpiamáquinas 250ml;6700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/756601-500-auto?v=638029138001470000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Polvo para máquinas Lavavajilla SUN Desengrasante 1 Kg;6700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/815431-500-auto?v=638464596537670000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Limpiador Líquido Vidrios Mr Músculo Repuesto 900ml;1950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654525-500-auto?v=637605346793930000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2
limpieza/limpieza-de-cocina;Finish Detergente En Polvo Para Lavavajillas Botella 1kg;8950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/756594-500-auto?v=638029137975330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:26;2

limpieza/limpieza-de-cocina;Lavavajilla Heroe Aloe Vera Botella X 750 Cc;1350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/676792-500-auto?v=637728576079200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajilla Magistral Ultra Marina 500ml;2350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/755236-500-auto?v=638023198625870000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Vidrios Doy Pack 500 Ml;1550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/806100-500-auto?v=638399796085300000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lysol Toallitas Desinfectantes Brisa De La Mañana 36 Unid;2450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/720318-500-auto?v=637992096178070000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Multiuso Zorro Vidrios Doy Pack 450ml;1100.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761400-500-auto?v=638054194208500000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajilla Heroe Limon Botella X 750 Cc;1350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/676787-500-auto?v=637728576058100000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajilla Para Maquina 750 Ml Jumbo Home Care;7950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/529082-500-auto?v=636897289310100000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Detergente Lavavajillas Cremoso Jumbo Home Care 750 Ml;1600.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/187309-500-auto?v=636383488681430000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Detergente Ecovita Ultra Concentrado Limón 0,4;2150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/806112-500-auto?v=638399796135270000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajilla Heroe Glicerina Botella X 750 Cc;1350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/676788-500-auto?v=637728576062130000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Concentrado Multimax Baño 100ml;750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/764039-500-auto?v=638083786214900000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limp. Cremoso Idefix 750 G;2250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/808394-500-auto?v=638422476281770000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Zorro Vidrios Multiuso Gatillo 500ml;2000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/676183-500-auto?v=637726090004470000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Concentrado Multimax Vidrios 100ml;750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/764038-500-auto?v=638083786211130000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Limpiador Desinfectante Lysoform Multisuperf. 500 Ml;4000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/708331-500-auto?v=637921138535070000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajillas Magistral Platinum Plus Limon 750;4400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/799326-500-auto?v=638345361989600000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Abrillantador Lavavajilla 375 Ml Jumbo Home Care;5350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/529081-500-auto?v=636897289306800000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Palitos Para Brochette Ideal 25 U;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/191911-500-auto?v=636383526191400000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Lavavajillas Zorro Aloe Vera Coco 500ml;1550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/656752-500-auto?v=637620454910500000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3
limpieza/limpieza-de-cocina;Detergente Lavavajillas Jumbo Home Care 600 Ml;2200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/208739-500-auto?v=636383717973170000&width=500&height=auto&aspect=true;29/05/2024, 09:27:46;3

limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Suavidad De Algodón 900 Ml;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761360-500-auto?v=638053546090330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Desinfectante Concentrado Pisos Lysoform Lavanda 420ml;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654584-500-auto?v=637605347208200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Alegra Tu Día 900 Ml;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761366-500-auto?v=638053546111800000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Pisos Marina 5l;6900.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796389-500-auto?v=638319657759030000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Multiuso Para Diluir Coco Vainilla Rinde 5 Litros X 150ml;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715806-500-auto?v=637963042644100000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Suavidad De Bebé 1.8 Lts;2300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761358-500-auto?v=638053546084570000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Desinfectante Lavandina Para Diluir En Polvo Rinde 1 Litros X 8gs;450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715922-500-auto?v=637963043039400000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Pisos Pino 1.8l;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796384-500-auto?v=638319657740200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Extra Fragancia;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796386-500-auto?v=638319657748570000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Procenex Limpiador Desinfectante Original 1.8l;2400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796394-500-auto?v=638319657779600000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Solo Para Tí 900 Ml;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761352-500-auto?v=638053546063730000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Cif Ultra Brillo Original 400ml;3000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/773163-500-auto?v=638138757751000000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Multiuso Para Diluir Citronella Rinde 5 Litros X 150ml;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715830-500-auto?v=637963042732200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Desinfectante Ayudín Lavanda (botella) 1.8 L;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/672935-500-auto?v=637708809706570000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Desinfectante Concentrado Pisos Lysoform Original 900ml;2300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654730-500-auto?v=637605347926230000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Desinfectante Ayudin Lavanda Botella 4 Lts;6250.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/692053-500-auto?v=637818430036070000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpia Pisos Plastificados Blem Citrus Repuesto 400ml;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/815803-500-auto?v=638464814704330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Desinfectante Ayudin Floral Botella 1.8 L;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/672934-500-auto?v=637708809703300000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Pinoluz Aceite De Pino 1,8 L;2550.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/565832-500-auto?v=637130136669470000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2
limpieza/limpieza-de-pisos-y-muebles;Desinfectante Liquido Lysoform Lavanda Botella 1.8l;3400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/666679-500-auto?v=637674250904700000&width=500&height=auto&aspect=true;29/05/2024, 09:27:28;2

limpieza/limpieza-de-pisos-y-muebles;Limpiador Multisuperficies Blem Citrus Aerosol 360ml;2850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/708328-500-auto?v=637921138522830000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Espíritu Play 1.8 L;2300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761367-500-auto?v=638053546115530000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Suavidad De Bebé 900 Ml;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761357-500-auto?v=638053546081270000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Desinfectante Liquido Lysoform Floral Per. Bot. 1.8l;3400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/666677-500-auto?v=637674250895800000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Despertar De Energía 1.8 L;2200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761363-500-auto?v=638053546101300000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Acondicionadores Echo Doypack 450 Cc;3000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654691-500-auto?v=637605347595170000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador De Pisos Glade Harmony Bidón 4l;5400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654458-500-auto?v=637605346491800000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Vanish Quitamanchas Limpia Alfombra 600ml;7400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/720290-500-auto?v=637992096061200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Pisos Marina 900ml;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796388-500-auto?v=638319657754900000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Cif Ultra Brillo Multisuperficies Dp;2000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/802804-500-auto?v=638375618072300000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Multiuso Para Diluir Cherry Rinde 5 Litros X 150ml;1450.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/715811-500-auto?v=637963042659730000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Autobrillo Ceramicol Incoloro Repuesto 450 Cc;2150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/654681-500-auto?v=637605347557300000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Pisos Limón 900ml;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796380-500-auto?v=638319657722200000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Aromatizante Poett Música En Primavera 900 Ml;1400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/761362-500-auto?v=638053546096470000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Líquido Procenex Pisos Lavanda 900ml;1500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/796392-500-auto?v=638319657772900000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Desinfectante Lysoform Multisuper Rep 450ml;1300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/708332-500-auto?v=637921138540230000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Desinfectante Ayudin Floral Botella 900 Ml;1600.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/672933-500-auto?v=637708809699830000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Cera Líquida Pisos Cerámicos Blem Incoloro Dp 450ml;3700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/786291-500-auto?v=638234014041600000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Lustramuebles Multisuperficie Ceramicol Original 360 Ml;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/791214-500-auto?v=638284233862330000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3
limpieza/limpieza-de-pisos-y-muebles;Limpiador Liquido Procenex Tropical 1.8l;2500.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/798455-500-auto?v=638340185274730000&width=500&height=auto&aspect=true;29/05/2024, 09:27:47;3

Almacen/Aceites-y-Vinagres;Aceite El Olivar De Oliva Cortijo 250 Ml;6020.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/774079-500-auto?v=638149126013130000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite Oliva Picual Zuccardi 250 Ml;9240.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/790952-500-auto?v=638279698169130000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite Cocinero Girasol Eco X900ml;1700.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/801838-500-auto?v=638373341245830000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Oliva Extra Virgen Suave Nucete 500 Ml;12150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/805895-500-auto?v=638399147514400000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite Lira De Oliva Extravirgen Intenso X500ml;8417.5;https://jumboargentinaio.vtexassets.com/arquivos/ids/791316-500-auto?v=638285097900100000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Oliva La Española Extra Virgen 500 Ml;12075.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/783552-500-auto?v=638212629669300000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aderezo Cocinero Sabor Aceto/oliva X500ml;2350.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/813382-500-auto?v=638441481955170000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Oliva Oliovita Changlot 500 Ml;10955.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/568752-500-auto?v=637151736505430000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceto Balsamico Espeso Ahumado Favinco 500 Ml;4850.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/567535-500-auto?v=637141369157100000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Girasol Lira X 900 Ml;1800.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/614835-500-auto?v=637409204583800000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Oliva Suave La Toscana 500 Ml;17360.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/788487-500-auto?v=638253790016100000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Oliva Suave La Toscana 250 Ml;9800.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/788480-500-auto?v=638253789995830000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite Oliva Coratina Zuccardi 250 Ml;9240.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/790953-500-auto?v=638279698172230000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceto Lira Pet X250ml;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/771587-500-auto?v=638132062581870000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceto Balsamico Lira Reducción X500ml;6200.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/771594-500-auto?v=638132062607870000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5
Almacen/Aceites-y-Vinagres;Aceite De Girasol Mazola 120 Ml;2750.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/205585-500-auto?v=636383683499230000&width=500&height=auto&aspect=true;29/05/2024, 09:29:43;5

Almacen/Aceites-y-Vinagres;Aceite De Oliva Organico Cuisine-co 500 Ml;15300.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/771354-500-auto?v=638131306520370000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceto Balsámico Tradicional Menoyo 250 Ml;2150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/679340-500-auto?v=637740885698130000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Vinagre Manzana Favinco 1300ml;3150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/778435-500-auto?v=638179365862870000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Jugo De Limon Menoyo 250 Ml.;950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/657910-500-auto?v=637637193116500000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceite De Oliva La Toscana Extra Virgen Con Ajo 250 Ml;9800.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/178801-500-auto?v=636383370894100000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceite De Coco Neutro God Bless You 125 Ml;4400.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/794082-500-auto?v=638307562257570000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceite De Oliva Extra Virgen Cuisine-co 250 Ml;8150.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/752326-500-auto?v=638011210729170000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceto Balsámico Ahumado Casalta 400 Ml;4950.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/567520-500-auto?v=637141369107070000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceite De Oliva Oliovita Coratina;14000.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/568773-500-auto?v=637151736600230000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
Almacen/Aceites-y-Vinagres;Aceite De Oliva Oliovita Extra Virgen Arbequina 500 Ml;12320.0;https://jumboargentinaio.vtexassets.com/arquivos/ids/568760-500-auto?v=637151736530130000&width=500&height=auto&aspect=true;29/05/2024, 09:30:01;6
