Categoria;Producto;Precio;URL de la imagen;Fecha y hora;pagina
frutas-y-verduras;Vegetales para Sopa O Guarnición Mic Rie La Huerta x 400 g.;$ 3.990,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Vegetales para Wok Rie La Huerta x 370 g.;$ 2.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26952.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Semillas de Lino For Good x 150 g.;$ 2.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8644.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Semilla de Girasol Pelado El Peoncito x 175 g.;$ 1.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6653.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Jengibre (Kg);$ 2.890,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3290.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Zanahoria Rallada Rie La Huerta x 250 g.;$7999.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26927.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Semilla de Sésamo Integral El Peoncito x 175 g.;$ 6.249,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11333.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla Blanca (Kg);$ 4.999,20;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3312.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Pasas de Uva Negras El Peoncito x 250 g.;$ 2.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6642.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cilantro Envasado x 70 gr;$ 4.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3317.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Ciruela (Kg);$ 3.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000060/63.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Tomate Cherry (Kg);$ 2.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3307.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Nueces Peladas El Peoncito Bolsa x 100 g.;$ 799,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2088.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Tomates Secos El Peoncito x 100 g.;$ 799,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11326.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Tomate Perita (Kg);$ 2.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3308.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Morrón Variedades (Kg);$ 2.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3299.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mango (Kg);$ 1.390,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2397.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Morada Envasada x 1 Un.;$ 1.990,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Pasas de Uva Sultanina Negras El Peoncito x 100 g.;$ 1.099,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2089.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Maní Frito con Piel Maní King x 500 g.;$ 1.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26921.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Quinoa El Peoncito x 175 g.;$ 4.690,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11332.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Capuchina (Kg);$ 899,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2383.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Maní Honey Roasted Spicy Dec Alimentos x 220 g.;$ 4.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26960.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix de Frutos Secos Salados El Peoncito x 100 g.;$ 2.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4715.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Brócoli Envasado x 250 g.;$ 3.990,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Almendras Peladas El Peoncito x 100 g.;$ 1.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1971.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Castañas de Caju Salada y Tostada Villares x 150 g.;$ 2.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000007000/7619.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Hierbas Aromáticas Frescas x 20 g.;$ 1.390,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Nueces Peladas Mariposa El Peoncito x 200 g.;$ 2.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6639.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix Frutas Secas El Peoncito x 250 g.;$ 3.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6644.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix Araucano El Peoncito x 250 g.;$ 3.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6647.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Ensalada Lechugas y Cherry Rie Rie La Huerta x 200 g.;$ 920,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26871.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Nuez C/Cascara (Kg);$ 1.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2796.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Blanco de Apio Rie La Huerta x 300 g.;$ 6.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26891.jpg;22/05/2024, 00:00:43;1
